Timestamp,Side,RMSE_Joint,Max_Joint_Diff,Pos_Err,Rot_Err,Solve_Time
1772536790623168140,left,0.1508867950479869,0.24829699874950684,0.0,0.004859037846148936,0.0002665519714355469
1772536790624693441,right,0.40531888993090787,0.683625538733874,0.0,0.009303487848466022,0.000278472900390625
1772536790624894889,right,0.12995425470139566,0.21080509412640625,0.0,0.003919461048355285,0.00027179718017578125
1772536790626497875,left,0.12156102297569843,0.19240949771452595,0.0,0.0034704243234527027,0.0002498626708984375
1772536790664029851,left,0.49490107459392113,0.8203841840920698,0.0,0.010482716107014345,0.00027251243591308594
1772536790664463844,left,0.15088604486039434,0.24832372090538257,0.0,0.004858864261922189,0.00026726722717285156
1772536790665912939,right,0.3925936118105835,0.6501364003102365,0.0,0.00855085345659275,0.0002751350402832031
1772536790666469798,right,0.1480827277460138,0.23860124702571273,0.0,0.004393970226693398,0.00027060508728027344
1772536790667937224,left,0.12155826405227248,0.19237336043649747,0.0,0.0034701933986890643,0.00024962425231933594
1772536790707051737,left,0.4949311395221683,0.8204208854658632,0.0,0.010482675333569384,0.00027942657470703125
1772536790707515769,left,0.15088608036899218,0.2483495647238969,0.0,0.0048586493916592845,0.00026988983154296875
1772536790709088298,right,0.3829786196501448,0.624302439508611,0.0,0.007935792572817135,0.0002727508544921875
1772536790709266339,right,0.16180958944077456,0.25921255420135103,0.0,0.004733100695946657,0.00028061866760253906
1772536790711080685,left,0.12153094474763353,0.1924641506022171,0.0,0.00347073278056872,0.0002498626708984375
1772536790713065132,right,0.13006653146165822,0.23433459036759025,0.0,0.0033144191547616,0.0002567768096923828
1772536790723468736,left,0.49493976699349773,0.8204318726675158,0.0,0.01048269316642665,0.00027370452880859375
1772536790724158933,left,0.15088565862949863,0.24835604942022116,0.0,0.004858664554109261,0.000301361083984375
1772536790725327320,right,0.3924492190378458,0.6518030898067935,0.0,0.008581671928374316,0.0002713203430175781
1772536790725495106,right,0.146312886691591,0.23455643334819698,0.0,0.004327810979077996,0.0002696514129638672
1772536790727281081,left,0.12155540474489974,0.19233129817252584,0.0,0.003469931582224346,0.0002455711364746094
1772536790729381003,right,0.11867438591926202,0.215146521804641,0.0,0.003006016445824824,0.0002474784851074219
1772536790743003585,left,0.494966453244846,0.8204637040546515,0.0,0.010482615224677416,0.0002713203430175781
1772536790743368521,left,0.15088641349116155,0.24838052270857258,0.0,0.0048584024860807064,0.0002655982971191406
1772536790744851756,right,0.39850081561944933,0.6685154973175766,0.0,0.008998719952413112,0.0002720355987548828
1772536790745021809,right,0.13695194888351991,0.21973744808257822,0.0,0.00410209912657932,0.00026917457580566406
1772536790746746158,left,0.12155420101114933,0.19230284447148285,0.0,0.00346976923340615,0.0002484321594238281
1772536790748576740,right,0.11159946489762089,0.2031102619977333,0.0,0.0028100758191018636,0.0002562999725341797
1772536790763016655,left,0.49499102000950435,0.8204928813916813,0.0,0.010482547675376132,0.00026607513427734375
1772536790763226856,left,0.1508872456804991,0.24840332969959877,0.0,0.004858242268107881,0.0002722740173339844
1772536790764826849,right,0.4022678891457463,0.6785261000749415,0.0,0.009245182494745338,0.0002751350402832031
1772536790765021152,right,0.13141096835550578,0.21106567361820283,0.0,0.004001035595393608,0.0002715587615966797
1772536790766723646,left,0.12155319616093964,0.19227672327848855,0.0,0.003469622170340398,0.0002486705780029297
1772536790768529161,right,0.10779141164266692,0.19644741867119994,0.0,0.0027064141881938913,0.0002560615539550781
1772536790782809493,left,0.49501366164161104,0.8205196945533757,0.0,0.0104824821551815,0.00026607513427734375
1772536790783062629,left,0.15088809251763713,0.24842451014394973,0.0,0.004858096067332566,0.00026535987854003906
1772536790784692951,right,0.4047239902634028,0.6848623805377544,0.0,0.009396255355984208,0.00027108192443847656
1772536790784844047,right,0.1279535354902772,0.20572996875931193,0.0,0.003918357320325882,0.00027179718017578125
1772536790786560406,left,0.12155233147863802,0.19225269086329516,0.0,0.003469487984502999,0.0002472400665283203
1772536790788368314,right,0.10523662282399839,0.19198189929875326,0.0,0.0026359416496892435,0.0002498626708984375
1772536790803039054,left,0.49503454435760147,0.82054437966423,0.0,0.010482419836846512,0.0002694129943847656
1772536790803371483,left,0.15088652540571226,0.24844221222201635,0.0,0.004801597565315436,0.000263214111328125
1772536790804878153,right,0.4063004031471836,0.688788003651201,0.0,0.009487790407273836,0.0002689361572265625
1772536790805052647,right,0.12586694631256629,0.20259342495354016,0.0,0.0038346794123836204,0.0002734661102294922
1772536790806642844,left,0.12116873260877065,0.19187059433342843,0.0,0.0034599010745811603,0.00024771690368652344
1772536790808393333,right,0.10365702319957444,0.1891946660058798,0.0,0.0025928212741135044,0.0002505779266357422
1772536790823137945,left,0.495000837449528,0.820399896620529,0.0,0.01047812617027071,0.00026988983154296875
1772536790823411422,left,0.1509895867935872,0.24863048686739675,0.0,0.004860168070609492,0.0002682209014892578
1772536790825054618,right,0.4073335117655543,0.6912518283153672,0.0,0.00954288647142702,0.0002677440643310547
1772536790825312290,right,0.12460709602968727,0.20077703880187525,0.0,0.003803301768561943,0.00027060508728027344
1772536790826983059,left,0.12162905459487053,0.19232215873445252,0.0,0.003471400007892496,0.0002465248107910156
1772536790828978418,right,0.10266431717663368,0.18742464341761825,0.0,0.0025662467655817225,0.00025272369384765625
1772536790844056907,left,0.4950437320645436,0.8204947720897018,0.0,0.010479841821316827,0.00027251243591308594
1772536790844492393,left,0.15094823559423648,0.2485787603719919,0.0,0.004859048171895836,0.0002703666687011719
1772536790845939730,right,0.4080315891118107,0.6928284011077255,0.0,0.009575873149202335,0.00026702880859375
1772536790846216870,right,0.12384629038491156,0.1997526380996959,0.0,0.0037840751171040366,0.0002694129943847656
1772536790848162889,left,0.12159508127357545,0.19225276138382927,0.0,0.0034702027844377486,0.00025153160095214844
1772536790850029436,right,0.10202742911755616,0.18627431612604103,0.0,0.002549701734346959,0.0002493858337402344
1772536790863147228,left,0.4950737572105693,0.8205545952270745,0.0,0.010480769388155512,0.00028061866760253906
1772536790863704980,left,0.15092572213943914,0.24855628665872598,0.0,0.004858473441881874,0.0002732276916503906
1772536790865083780,right,0.4085217359486601,0.6938634838289454,0.0,0.009595493347601488,0.00027441978454589844
1772536790865286493,right,0.12338691923450398,0.1992016079471839,0.0,0.003772332058846797,0.00027441978454589844
1772536790866861372,left,0.12157626895345276,0.19221843457653043,0.0,0.003469599000221573,0.00024890899658203125
1772536790904463413,left,0.49509657391537315,0.8205955907346176,0.0,0.010481292905431691,0.00031304359436035156
1772536790904928627,left,0.15091296629241308,0.24854850816833907,0.0,0.004858061433198031,0.00026917457580566406
1772536790906359826,right,0.39460636735839527,0.6576410260050619,0.0,0.008774963835509119,0.00027108192443847656
1772536790906623022,right,0.14313444889920726,0.2296474217522273,0.0,0.0042531654861021695,0.00026726722717285156
1772536790908524302,left,0.12154118136343417,0.19265182471633724,0.0,0.0034702977840567633,0.0002484321594238281
1772536790910787790,right,0.11629378076077129,0.21105067631725777,0.0,0.002941566518717488,0.00025153160095214844
1772536790923793368,left,0.49509729420009657,0.8206069842392198,0.0,0.01048176403981617,0.0002636909484863281
1772536790925086065,left,0.15090272011683012,0.24852723349159578,0.0,0.00485778557970927,0.0002880096435546875
1772536790925910248,right,0.3999056113722174,0.6721098340063962,0.0,0.009083503544546609,0.000274658203125
1772536790926256600,right,0.13503231600968835,0.21684060429444618,0.0,0.004055070331256563,0.0002682209014892578
1772536790928196358,left,0.12155775060093141,0.19219730140422964,0.0,0.003469198596895455,0.0002465248107910156
1772536790930265648,right,0.1103886682206102,0.2009218314991787,0.0,0.0027789239707546754,0.0002484321594238281
1772536790943498577,left,0.4951140395592926,0.8206315519705453,0.0,0.010481896012044977,0.0002720355987548828
1772536790944116283,left,0.15089873374536183,0.2485330084892069,0.0,0.004857580591632094,0.0002689361572265625
1772536790945500107,right,0.4032548728318171,0.6809588656032084,0.0,0.009299751503995464,0.0002765655517578125
1772536790945806185,right,0.13013966799968343,0.20919109943118597,0.0,0.003969970006944821,0.00029730796813964844
1772536790947547828,left,0.12155361268074737,0.1922041077523079,0.0,0.003469014698829428,0.0002906322479248047
1772536790949598856,right,0.10680843721143755,0.19471051759205238,0.0,0.0026799334504184424,0.000270843505859375
1772536790962981644,left,0.495127816012376,0.8206493591123157,0.0,0.010481911944101956,0.0002925395965576172
1772536790963325216,left,0.1508978073363589,0.24854278378691497,0.0,0.004857456946490034,0.000278472900390625
1772536790964927332,right,0.40538305136502084,0.6864024886999323,0.0,0.00942971890378898,0.0002772808074951172
1772536790965217545,right,0.1271857499685107,0.20465644575328024,0.0,0.003899322165722499,0.0002808570861816406
1772536790966883926,left,0.12155206949732374,0.19221409388957067,0.0,0.003468908192223743,0.0002593994140625
1772536790968812473,right,0.10461476873796564,0.19086777647114506,0.0,0.002619541731717377,0.000293731689453125
1772536790982921145,left,0.4951409354953027,0.8206669489402086,0.0,0.010481967838486886,0.0002884864807128906
1772536790983275413,left,0.15089630826356845,0.24855077249477964,0.0,0.004857339709854918,0.0002830028533935547
1772536790984782715,right,0.4067548650092923,0.6897847786426252,0.0,0.00950783167703522,0.0003077983856201172
1772536790984948623,right,0.12540314120627633,0.2019996526889054,0.0,0.0038227357792190264,0.0002942085266113281
1772536790986573611,left,0.12152573631690455,0.19265877934842623,0.0,0.0034695320575799256,0.0002651214599609375
1772536790988407155,right,0.10301847792967274,0.18810062605351166,0.0,0.0025741475817107977,0.0002694129943847656
1772536791002942243,left,0.49513373825127666,0.820659784620708,0.0,0.01048205626528951,0.00026869773864746094
1772536791003295449,left,0.1508947169586085,0.2485412290529062,0.0,0.004857445948773142,0.0002703666687011719
1772536791004832222,right,0.4075962828955346,0.6917304207256699,0.0,0.00955093380341127,0.0002734661102294922
1772536791004989232,right,0.12443990236467045,0.20066145159452864,0.0,0.003832498123392985,0.0002732276916503906
1772536791006659066,left,0.12154936753488954,0.19221351306513257,0.0,0.003468813392927981,0.0002560615539550781
1772536791008451752,right,0.10223307087406318,0.18668914022462932,0.0,0.0025534632415198082,0.0002586841583251953
1772536791023113076,left,0.49514571326593093,0.8206745644129395,0.0,0.010482036590041665,0.00028967857360839844
1772536791023403424,left,0.15089458324983454,0.24855116219845375,0.0,0.004857271785238518,0.0002703666687011719
1772536791025149831,right,0.4081783212346617,0.6929948733461109,0.0,0.00957617320065835,0.0002758502960205078
1772536791025313472,right,0.1238587611743309,0.19992719214089405,0.0,0.003783377548789288,0.00027251243591308594
1772536791026967817,left,0.1215484821340011,0.19222331928757896,0.0,0.00346873167255355,0.0002503395080566406
1772536791028838455,right,0.10195636259395609,0.18611666555749423,0.0,0.0025488940717120732,0.0002617835998535156
1772536791043385278,left,0.49515663583250846,0.82068782652693,0.0,0.010482018829277491,0.0002701282501220703
1772536791043740230,left,0.15089468518947913,0.24856069412940507,0.0,0.004857195027432899,0.00026488304138183594
1772536791045473747,right,0.4086613374972192,0.6940262731642473,0.0,0.009594947145764532,0.0002815723419189453
1772536791045673364,right,0.12339411376871058,0.19935650451223408,0.0,0.003771187178794567,0.0002713203430175781
1772536791047397154,left,0.12154801344154033,0.1922329438726771,0.0,0.0034688459901037892,0.0002543926239013672
1772536791049288184,right,0.10153802587402655,0.185350742664139,0.0,0.0025383947104290973,0.0002541542053222656
1772536791063661729,left,0.4951666193496325,0.8206997629563939,0.0,0.010481996878976359,0.0002665519714355469
1772536791064081851,left,0.15089495760637575,0.24856979160359038,0.0,0.004857043218328805,0.0002970695495605469
1772536791065684208,right,0.40901335386126836,0.6947229110590757,0.0,0.009606895588106129,0.00027632713317871094
1772536791065852067,right,0.12311353348534557,0.19907097742256563,0.0,0.0037634531448672197,0.00027179718017578125
1772536791067645850,left,0.12154756335277768,0.19224180453663142,0.0,0.003468784734505911,0.0002512931823730469
1772536791069549517,right,0.10101931526947912,0.18446071345041765,0.0,0.0025232362022820174,0.00025081634521484375
1772536791083231294,left,0.4951758035771593,0.8207106850579864,0.0,0.010481972278013884,0.0002663135528564453
1772536791083461159,left,0.15089526836726905,0.24857828383592973,0.0,0.00485698301366856,0.00026488304138183594
1772536791085115319,right,0.40921834196057444,0.695026115776955,0.0,0.009610187270777983,0.0002701282501220703
1772536791085270693,right,0.1230581794426389,0.19914795397315843,0.0,0.003761056065972623,0.0002758502960205078
1772536791087213037,left,0.12154702077483466,0.19224977459372194,0.0,0.003468544640571027,0.00024890899658203125
1772536791124841316,left,0.4951842883155774,0.82072079459899,0.0,0.01048194826200057,0.0002799034118652344
1772536791125123147,left,0.1508931441891711,0.2485841642961284,0.0,0.004800636381367237,0.0002627372741699219
1772536791126806591,right,0.39524625170459016,0.6586556427371044,0.0,0.008785219434820496,0.0002701282501220703
